NGrid,Time,Error(Dens),Error(Real),Error(Imag),Source
128.0,11.423719,0.0005465734037204788,0.00012875577899507107,0.00013217088405070854,GaussianWavePacketMedium
128.0,11.967706,0.0005779506984993077,0.0001568932434565795,0.0001604182289156597,GaussianWavePacketMedium
128.0,12.511692,0.0005964223310002126,0.00019718209841812492,0.00018588623424875553,GaussianWavePacketMedium
128.0,13.055679,0.0006294658523984252,0.0002199194509557856,0.00021339037630241364,GaussianWavePacketMedium
128.0,13.599666,0.0006566575611941516,0.0002358931669732556,0.0002362284722039476,GaussianWavePacketMedium
128.0,14.143652,0.0006762007251381874,0.00024197964512495676,0.0002418767035123892,GaussianWavePacketMedium
128.0,14.687639,0.000706276623532176,0.0002499205729691312,0.00024907794431783253,GaussianWavePacketMedium
128.0,15.231625,0.0007216178782982751,0.00025430383902858006,0.00026165736198890954,GaussianWavePacketMedium
128.0,15.775612,0.0007651719643035902,0.0002658459961821791,0.0002754139277385548,GaussianWavePacketMedium
128.0,16.319599,0.0007802519721735734,0.00025599924265407026,0.0002560718276072293,GaussianWavePacketMedium
128.0,16.863585,0.0008082415552053136,0.0002521317219361663,0.0002539521292419522,GaussianWavePacketMedium
128.0,17.407572,0.0008359178536920808,0.00029345654365897644,0.00028568795823957766,GaussianWavePacketMedium
128.0,17.951559,0.0008663032058393583,0.0003111770929535851,0.0003071650280617177,GaussianWavePacketMedium
128.0,18.495545,0.0008883422124199569,0.0003121328918496147,0.00030986027559265494,GaussianWavePacketMedium
128.0,19.039532,0.0009138767345575616,0.00032370578264817595,0.0003282460893387906,GaussianWavePacketMedium
128.0,19.583518,0.0009405699092894791,0.00033453967625973746,0.00034252938348799944,GaussianWavePacketMedium
128.0,20.127505,0.000960227334871888,0.00033891711791511625,0.0003448713250691071,GaussianWavePacketMedium
128.0,20.671492,0.0009937781360349618,0.0003287247382104397,0.0003385284435353242,GaussianWavePacketMedium
128.0,21.215478,0.0010156997382182451,0.0003080131064052693,0.00030031999449420255,GaussianWavePacketMedium
128.0,21.759465,0.0010467447852324785,0.0002716324794391767,0.00026025039338151146,GaussianWavePacketMedium
128.0,22.303451,0.0010826339462725145,0.0002496660548985119,0.0002490174170510784,GaussianWavePacketMedium
128.0,22.847438,0.0010935086754719767,0.00028198168001836166,0.0002747989367435366,GaussianWavePacketMedium
128.0,23.391425,0.0011236149034630216,0.00033320020793325966,0.000340444159519393,GaussianWavePacketMedium
128.0,23.935411,0.001137504747021012,0.0003755813886527904,0.00039434430800611153,GaussianWavePacketMedium
128.0,24.479398,0.0011910932516911998,0.00041737644642125815,0.0004231426964906859,GaussianWavePacketMedium
128.0,25.023385,0.0012032864906359464,0.00043375207314966246,0.0004307540802983567,GaussianWavePacketMedium
128.0,25.567371,0.0012275875342311338,0.0004408626846270636,0.0004375549469841644,GaussianWavePacketMedium
128.0,26.111358,0.001255493494682014,0.00044637439350481145,0.00043587588788795983,GaussianWavePacketMedium
128.0,26.655344,0.001283334058825858,0.0004648293252103031,0.0004544785861071432,GaussianWavePacketMedium
128.0,27.199331,0.001305921483435668,0.0004530616461124737,0.00044383688873494975,GaussianWavePacketMedium
128.0,27.743318,0.001329122456809273,0.0004087794422957813,0.0004203110966045642,GaussianWavePacketMedium
128.0,28.287304,0.0013573426367656791,0.0004404225437610876,0.000451215026259888,GaussianWavePacketMedium
128.0,28.831291,0.0013814110861858353,0.000485915457829833,0.0004989352964912541,GaussianWavePacketMedium
128.0,29.375278,0.001414313112036325,0.0004992051435692701,0.0005025246064178646,GaussianWavePacketMedium
128.0,29.919264,0.0014355474850162864,0.0005085963566671126,0.0005021460528951137,GaussianWavePacketMedium
128.0,30.463251,0.001463861743104644,0.0005314734025887448,0.0005235581920715049,GaussianWavePacketMedium
128.0,31.007237,0.0015031149669084698,0.000539736240170896,0.0005357469935916015,GaussianWavePacketMedium
128.0,31.551224,0.0015164653450483456,0.0005285330898914253,0.0005197728642087897,GaussianWavePacketMedium
128.0,32.095211,0.001543647007565596,0.0004936797176924301,0.0004899271652902826,GaussianWavePacketMedium
128.0,32.639197,0.0015578788683399123,0.0004175107387709432,0.0004369660623524396,GaussianWavePacketMedium
128.0,33.183184,0.0016110511296959307,0.0003726080665273912,0.0003843025043579473,GaussianWavePacketMedium
128.0,33.727171,0.0016196733718367997,0.0003854668076144208,0.00038621938814742407,GaussianWavePacketMedium
128.0,34.271157,0.0016436666227832577,0.000460502110172456,0.0004545125605091016,GaussianWavePacketMedium
128.0,34.815144,0.00166902483033482,0.0005512182142410893,0.0005226527682680171,GaussianWavePacketMedium
128.0,35.35913,0.0016989621362881735,0.0005990317584974036,0.0005766010926890885,GaussianWavePacketMedium
128.0,35.903117,0.0017233196558663622,0.0006141817866591737,0.0006160897028166801,GaussianWavePacketMedium
128.0,36.447104,0.0017407275590812787,0.000622621438196802,0.0006325768808892462,GaussianWavePacketMedium
128.0,36.99109,0.0017698032461339608,0.0006186073587741703,0.0006330609394353814,GaussianWavePacketMedium
128.0,37.535077,0.0017972181958612057,0.0006392143295670394,0.0006454849644796923,GaussianWavePacketMedium
128.0,38.079064,0.001829519576858729,0.0006461446646426339,0.0006547698430949822,GaussianWavePacketMedium
128.0,38.62305,0.0018482529740140308,0.0006062586217012722,0.0006007093616062775,GaussianWavePacketMedium
128.0,39.167037,0.0018779778820317008,0.0005923401022300823,0.0005844743900524918,GaussianWavePacketMedium
128.0,39.711023,0.0019208774319849908,0.0006797923488193192,0.0006537770786962938,GaussianWavePacketMedium
128.0,40.25501,0.0019319031562190505,0.000695264941896312,0.0006895521946717054,GaussianWavePacketMedium
128.0,40.798997,0.0019619708036771044,0.0006836058364569908,0.0006874211394460872,GaussianWavePacketMedium
128.0,41.342983,0.0019714350200956687,0.0006987729721004144,0.0007186459333752282,GaussianWavePacketMedium
128.0,41.88697,0.0020237903081579134,0.0007160145323723555,0.0007358802249655126,GaussianWavePacketMedium
128.0,42.430957,0.002032036223681644,0.0007183228135545505,0.0007202765218607965,GaussianWavePacketMedium
128.0,42.974943,0.002053971998975612,0.0006865367176942527,0.0006868586169730406,GaussianWavePacketMedium
128.0,43.51893,0.002082656134007266,0.0006277976608544121,0.0006124854944573599,GaussianWavePacketMedium
128.0,44.062916,0.002117312856339426,0.0005501658585274072,0.0005212666885370254,GaussianWavePacketMedium
128.0,44.606903,0.0021456767085833734,0.0004900186520799821,0.0004931255812365976,GaussianWavePacketMedium
128.0,45.15089,0.0021547029208974777,0.0005503840565097562,0.0005566523527704703,GaussianWavePacketMedium
128.0,45.694876,0.0021893546700084694,0.0006475710397353396,0.0006717305586789735,GaussianWavePacketMedium
128.0,46.238863,0.0022168220748426397,0.0007310730288736521,0.0007664689837838523,GaussianWavePacketMedium
128.0,46.782849,0.002251012090709992,0.0008014691193238832,0.0007917467905826925,GaussianWavePacketMedium
128.0,47.326836,0.0022605462872888893,0.0008257557929027826,0.0008009701127775769,GaussianWavePacketMedium
128.0,47.870823,0.002292407909408212,0.000829972945211921,0.0008095737887288124,GaussianWavePacketMedium
128.0,48.414809,0.0023354834702331573,0.0008329150364261294,0.0008112570976663847,GaussianWavePacketMedium
128.0,48.958796,0.0023483463301090524,0.0008405588596360758,0.0008384377142647281,GaussianWavePacketMedium
128.0,49.502783,0.0023729780878056768,0.0008135734096867964,0.0008107834673864999,GaussianWavePacketMedium
128.0,50.046769,0.0023818067647880525,0.0007327851599256973,0.0007551729722763412,GaussianWavePacketMedium
128.0,50.590756,0.0024436764979327563,0.0008005976051208563,0.0008159721255651675,GaussianWavePacketMedium
128.0,51.134742,0.0024505137698724866,0.0008721631029402488,0.0008796304173301905,GaussianWavePacketMedium
128.0,51.678729,0.002470292296493426,0.0008848727525219146,0.0008645832276670262,GaussianWavePacketMedium
128.0,52.222716,0.0024939051509136334,0.0008948532413342035,0.0008717356704437407,GaussianWavePacketMedium
128.0,52.766702,0.002532374055590481,0.0009251918563677464,0.0008939158069551921,GaussianWavePacketMedium
128.0,53.310689,0.002563153466326185,0.0009108572889999776,0.0009160832887573632,GaussianWavePacketMedium
128.0,53.854676,0.0025699123143567704,0.0008845266129355877,0.0008966708846855908,GaussianWavePacketMedium
128.0,54.398662,0.002605951012810692,0.0008254178974311799,0.0008326991524540973,GaussianWavePacketMedium
128.0,0.54398662,3.739534406299594e-05,1.3562962408286694e-05,1.2343664025138423e-05,GaussianWavePacketFast
128.0,1.0879732,6.837584203367442e-05,2.2146000901557272e-05,2.471161678840872e-05,GaussianWavePacketFast
128.0,1.6319599,0.00011500717118906324,4.276480103726498e-05,3.60920384991914e-05,GaussianWavePacketFast
128.0,2.1759465,0.00013653610585606657,4.660313425119966e-05,5.287284784571966e-05,GaussianWavePacketFast
128.0,2.7199331,0.0001864130063040648,7.029787275314447e-05,6.184370431583375e-05,GaussianWavePacketFast
128.0,3.2639197,0.00021103361723362468,7.137651118682697e-05,8.130921924021095e-05,GaussianWavePacketFast
