NGrid,Time,Error(Dens),Error(Real),Error(Imag),Source
128,2.763452,1.3485469251700577e-13,8.306994415258062e-14,7.198504081229809e-14,GaussianWavePacketSlow
128,2.7743318,1.3865059274309477e-13,8.270817299267651e-14,6.997335789135986e-14,GaussianWavePacketSlow
128,2.7852115,1.3658952441319985e-13,8.282879048436553e-14,7.16571408058888e-14,GaussianWavePacketSlow
128,2.7960912,1.3832554893178364e-13,8.418138690464982e-14,7.15650852651812e-14,GaussianWavePacketSlow
128,2.806971,1.377317314019133e-13,8.490014518237193e-14,7.351648315719744e-14,GaussianWavePacketSlow
128,2.8178507,1.3874003942232482e-13,8.492573235364259e-14,7.230425026066854e-14,GaussianWavePacketSlow
128,2.8287304,1.40617118643549e-13,8.671855381947157e-14,7.389568286702425e-14,GaussianWavePacketSlow
128,2.8396102,1.409000954105677e-13,8.808747595278124e-14,7.313403253491908e-14,GaussianWavePacketSlow
128,2.8504899,1.439143942905119e-13,8.75530794782267e-14,7.43422386368167e-14,GaussianWavePacketSlow
128,2.8613696,1.4160948889202498e-13,8.782793828147895e-14,7.34136736861915e-14,GaussianWavePacketSlow
128,2.8722494,1.4141075463380837e-13,8.840248411773331e-14,7.345949478050617e-14,GaussianWavePacketSlow
128,2.8831291,1.4369961384014254e-13,8.969737387738706e-14,7.289653127277255e-14,GaussianWavePacketSlow
128,2.8940088,1.4090887744816485e-13,8.835862813985629e-14,7.277658971337544e-14,GaussianWavePacketSlow
128,2.9048886,1.433378155751841e-13,8.82791561206131e-14,7.301107215009795e-14,GaussianWavePacketSlow
128,2.9157683,1.402741854963918e-13,8.872722977344703e-14,7.373053177110038e-14,GaussianWavePacketSlow
128,2.926648,1.4500998058580852e-13,9.039012485549666e-14,7.571481148212905e-14,GaussianWavePacketSlow
128,2.9375278,1.4339907299792953e-13,8.994541900566103e-14,7.481148472520022e-14,GaussianWavePacketSlow
128,2.9484075,1.4191610126640386e-13,8.901797891478977e-14,7.319160875247574e-14,GaussianWavePacketSlow
128,2.9592872,1.4211299238092725e-13,8.793522008644639e-14,7.496328997000713e-14,GaussianWavePacketSlow
128,2.970167,1.4498395973366884e-13,8.985044967161486e-14,7.536278051290409e-14,GaussianWavePacketSlow
128,2.9810467,1.4373723565552776e-13,9.026831474141793e-14,7.682983167785097e-14,GaussianWavePacketSlow
128,2.9919264,1.430405273394886e-13,9.021368111632003e-14,7.516337948093935e-14,GaussianWavePacketSlow
128,3.0028062,1.428076407128387e-13,8.950939354946881e-14,7.566448417253499e-14,GaussianWavePacketSlow
128,3.0136859,1.4163138977590917e-13,8.844034987860737e-14,7.626582335497693e-14,GaussianWavePacketSlow
128,3.0245656,1.4148892561044457e-13,8.908000205531952e-14,7.781191598173198e-14,GaussianWavePacketSlow
128,3.0354454,1.4530531725759357e-13,8.994644222146131e-14,7.744414444042953e-14,GaussianWavePacketSlow
128,3.0463251,1.4046099353071106e-13,8.985857441164492e-14,7.918705703094038e-14,GaussianWavePacketSlow
128,3.0572048,1.3901998042326058e-13,8.849246273365426e-14,7.948592461250563e-14,GaussianWavePacketSlow
128,3.0680845,1.389201254031747e-13,9.065075350523505e-14,8.049064412489654e-14,GaussianWavePacketSlow
128,3.0789643,1.4138278221775824e-13,9.059804772712508e-14,8.040570704907768e-14,GaussianWavePacketSlow
128,3.089844,1.413820232762375e-13,9.10136495248931e-14,8.136641859411708e-14,GaussianWavePacketSlow
128,3.1007237,1.342633686521322e-13,8.876359120380678e-14,7.933116105219086e-14,GaussianWavePacketSlow
128,3.1116035,1.3722952895561804e-13,9.040553069074136e-14,8.265452531392921e-14,GaussianWavePacketSlow
128,3.1224832,1.3969858256301928e-13,8.949622049307311e-14,8.127601476765662e-14,GaussianWavePacketSlow
128,3.1333629,1.4079969828939556e-13,9.034796294351416e-14,8.139650859253535e-14,GaussianWavePacketSlow
128,3.1442427,1.3752269722305812e-13,8.965950811651302e-14,8.172370047940074e-14,GaussianWavePacketSlow
128,3.1551224,1.3946537067571765e-13,8.958869616212256e-14,8.583776999740098e-14,GaussianWavePacketSlow
128,3.1660021,1.3651775022938129e-13,8.753754828210587e-14,8.527770503641284e-14,GaussianWavePacketSlow
128,3.1768819,1.3621775148825457e-13,8.890528287522349e-14,8.738569221532211e-14,GaussianWavePacketSlow
128,3.1877616,1.348317074309491e-13,8.807315770784084e-14,8.765842327181082e-14,GaussianWavePacketSlow
128,3.1986413,1.4254905849470092e-13,8.835865524491059e-14,8.946318620813021e-14,GaussianWavePacketSlow
128,3.2095211,1.3802034602022897e-13,8.723867101260127e-14,8.880267669212488e-14,GaussianWavePacketSlow
128,3.2204008,1.3692584392710485e-13,8.748975529508998e-14,9.198493204111424e-14,GaussianWavePacketSlow
128,3.2312805,1.3812356206704957e-13,8.872785318969623e-14,9.211034035115293e-14,GaussianWavePacketSlow
128,3.2421603,1.3824965477970966e-13,8.842258251550578e-14,9.15603313653146e-14,GaussianWavePacketSlow
128,3.25304,1.3934415687283377e-13,8.770099853587161e-14,9.325384330027569e-14,GaussianWavePacketSlow
128,3.2639197,1.4303521474884342e-13,9.158826651191504e-14,9.453332293658048e-14,GaussianWavePacketSlow
128,3.2747995,1.4250905143453618e-13,9.229066350122801e-14,9.485241131217905e-14,GaussianWavePacketSlow
128,3.2856792,1.4334692287343298e-13,9.07877085684107e-14,9.433498090755804e-14,GaussianWavePacketSlow
128,3.2965589,1.42709628836446e-13,9.028177240088392e-14,9.377152103851731e-14,GaussianWavePacketSlow
128,3.3074387,1.4693780046870497e-13,9.099567887388416e-14,9.370212532321469e-14,GaussianWavePacketSlow
128,3.3183184,1.4585023726948476e-13,9.303300317620167e-14,9.660468361675709e-14,GaussianWavePacketSlow
128,3.3291981,1.496477637988325e-13,9.423302524576291e-14,9.713044374338142e-14,GaussianWavePacketSlow
128,3.3400779,1.4929572335342645e-13,9.216279540751049e-14,9.616799239266833e-14,GaussianWavePacketSlow
128,3.3509576,1.494083719591477e-13,9.307520574576567e-14,9.666311163182131e-14,GaussianWavePacketSlow
128,3.3618373,1.4976062924498826e-13,9.141992506639535e-14,9.644128079683635e-14,GaussianWavePacketSlow
128,3.3727171,1.543685968982689e-13,9.339175212254995e-14,9.893437192873126e-14,GaussianWavePacketSlow
128,3.3835968,1.5613823168419974e-13,9.333302902238273e-14,9.673114224765036e-14,GaussianWavePacketSlow
128,3.3944765,1.569001005508053e-13,9.348882887456887e-14,9.801586083567347e-14,GaussianWavePacketSlow
128,3.4053563,1.579777975102559e-13,9.23290036005525e-14,9.810187872553304e-14,GaussianWavePacketSlow
128,3.416236,1.6141092368943124e-13,9.497083837666649e-14,9.726257071875773e-14,GaussianWavePacketSlow
128,3.4271157,1.658133266108086e-13,9.469740343579857e-14,9.968657572589218e-14,GaussianWavePacketSlow
128,3.4379955,1.6693645164128634e-13,9.754023489513123e-14,9.769056969074172e-14,GaussianWavePacketSlow
128,3.4488752,1.621953439612245e-13,9.571946642424056e-14,9.699106277784482e-14,GaussianWavePacketSlow
128,3.4597549,1.6890406174391306e-13,9.855550213823741e-14,9.620184829957007e-14,GaussianWavePacketSlow
128,3.4706346,1.7236299193479357e-13,9.855018277132864e-14,9.86536698686924e-14,GaussianWavePacketSlow
128,3.4815144,1.7497548548961461e-13,1.0191989667594077e-13,9.704999933031475e-14,GaussianWavePacketSlow
128,3.4923941,1.7247780894485978e-13,1.0143569198570873e-13,9.535608928986848e-14,GaussianWavePacketSlow
128,3.5032738,1.7709943754551374e-13,1.0279000957694184e-13,9.95214826517252e-14,GaussianWavePacketSlow
128,3.5141536,1.7424841951274586e-13,1.0065066185019345e-13,9.823422592947564e-14,GaussianWavePacketSlow
128,3.5250333,1.784935046988956e-13,1.0477507533454557e-13,9.806952884321152e-14,GaussianWavePacketSlow
128,3.535913,1.8038446170792757e-13,1.0657421397209517e-13,9.791734751577601e-14,GaussianWavePacketSlow
128,3.5467928,1.873035147120783e-13,1.0534182846768521e-13,9.864289560960332e-14,GaussianWavePacketSlow
128,3.5576725,1.8385477602161917e-13,1.0503379307795493e-13,9.815709172116688e-14,GaussianWavePacketSlow
128,3.5685522,1.8556803229458077e-13,1.0659988245852877e-13,9.858547355204304e-14,GaussianWavePacketSlow
128,3.579432,1.9251635875738857e-13,1.0848415807167279e-13,9.921639027797017e-14,GaussianWavePacketSlow
128,3.5903117,1.8967813431025607e-13,1.0815521621473837e-13,9.81791992810902e-14,GaussianWavePacketSlow
128,3.6011914,1.9319333459388854e-13,1.0877295564910502e-13,9.874083972336024e-14,GaussianWavePacketSlow
128,3.6120712,1.9816364261321387e-13,1.1049039287669429e-13,9.888180633457409e-14,GaussianWavePacketSlow
128,3.6229509,2.0410832312495186e-13,1.1124776230428401e-13,9.902933236893145e-14,GaussianWavePacketSlow
128,3.6338306,2.0151458626771482e-13,1.1002608329632737e-13,9.967513739297244e-14,GaussianWavePacketSlow
128,3.6447104,2.0475244763562553e-13,1.0959833589312868e-13,9.916474922027489e-14,GaussianWavePacketSlow
128,3.6555901,2.0717661527308587e-13,1.1065027203955441e-13,1.0100241769252921e-13,GaussianWavePacketSlow
128,3.6664698,2.0739323886714847e-13,1.1158256393514755e-13,1.0176526064702413e-13,GaussianWavePacketSlow
128,3.6773496,2.112218819988465e-13,1.140498286089642e-13,1.0288507377867809e-13,GaussianWavePacketSlow
128,3.6882293,2.1214150228154874e-13,1.1117436181720677e-13,1.0222562813605453e-13,GaussianWavePacketSlow
128,3.699109,2.072274643549754e-13,1.1132460513325892e-13,1.0212353694898785e-13,GaussianWavePacketSlow
128,3.7099888,2.0798521325332558e-13,1.0977887164847351e-13,1.0247286688896269e-13,GaussianWavePacketSlow
128,3.7208685,2.1178794395310121e-13,1.1202595518984906e-13,1.0527993407616345e-13,GaussianWavePacketSlow
128,3.7317482,2.146380946241311e-13,1.1263185818581081e-13,1.0402994383897773e-13,GaussianWavePacketSlow
128,3.742628,2.1387958678426025e-13,1.1377593542327184e-13,1.0256704340017021e-13,GaussianWavePacketSlow
128,3.7535077,2.1322689707642397e-13,1.1234496135031221e-13,1.056492404411663e-13,GaussianWavePacketSlow
128,3.7643874,2.113824523405916e-13,1.1301635354562385e-13,1.0637312157415341e-13,GaussianWavePacketSlow
128,3.7752672,2.1671499230574434e-13,1.1299424937383229e-13,1.0694912430707706e-13,GaussianWavePacketSlow
128,3.7861469,2.163852864250915e-13,1.1655688350251106e-13,1.0557950591268476e-13,GaussianWavePacketSlow
128,3.7970266,2.128019982450269e-13,1.1393926709242497e-13,1.0598833144687472e-13,GaussianWavePacketSlow
128,3.8079064,2.1334811087930785e-13,1.1581434053963002e-13,1.0742995441804726e-13,GaussianWavePacketSlow
128,3.8187861,2.139835617726016e-13,1.154553612003201e-13,1.0892812530877845e-13,GaussianWavePacketSlow
128,3.8296658,2.167879591119526e-13,1.149227062255051e-13,1.0920362192783997e-13,GaussianWavePacketSlow
128,3.8405456,2.1372866584185027e-13,1.1442283481388066e-13,1.0911613274175101e-13,GaussianWavePacketSlow
128,3.8514253,2.1290141958424383e-13,1.1537737995906405e-13,1.1168378776047623e-13,GaussianWavePacketSlow
128,3.862305,2.1211949297744725e-13,1.1496970638968237e-13,1.1042261668838677e-13,GaussianWavePacketSlow
128,3.8731847,2.140583717225031e-13,1.168812158061465e-13,1.1166344541721497e-13,GaussianWavePacketSlow
128,3.8840645,2.1375295197051394e-13,1.17029799784655e-13,1.1081208243753429e-13,GaussianWavePacketSlow
128,3.8949442,2.197106429083218e-13,1.163069206916445e-13,1.1367652086031848e-13,GaussianWavePacketSlow
128,3.9058239,2.1547141241390347e-13,1.1597423325501732e-13,1.1281106409942844e-13,GaussianWavePacketSlow
128,3.9167037,2.0954483807844598e-13,1.1538166255764537e-13,1.1303686529547457e-13,GaussianWavePacketSlow
128,3.9275834,2.142088589840441e-13,1.1711200856735077e-13,1.150447501206773e-13,GaussianWavePacketSlow
128,3.9384631,2.088409740280684e-13,1.1739207154103093e-13,1.1339289187793037e-13,GaussianWavePacketSlow
128,3.9493429,2.0822330405040335e-13,1.1575947990970228e-13,1.135204194644031e-13,GaussianWavePacketSlow
128,3.9602226,2.062962431090276e-13,1.1658493723372412e-13,1.1528221072524237e-13,GaussianWavePacketSlow
128,3.9711023,2.0704239104413213e-13,1.1685695678253713e-13,1.1732250811320472e-13,GaussianWavePacketSlow
128,3.9819821,2.018408227014157e-13,1.1527833131434392e-13,1.1613750732593006e-13,GaussianWavePacketSlow
128,3.9928618,2.0388085750916443e-13,1.1570046543020118e-13,1.155961584049445e-13,GaussianWavePacketSlow
128,4.0037415,1.9958373061873538e-13,1.152295947326248e-13,1.170707512865559e-13,GaussianWavePacketSlow
128,4.0146213,1.9450933919085145e-13,1.1456964934056238e-13,1.1843338335319926e-13,GaussianWavePacketSlow
128,4.025501,1.9708974036136692e-13,1.1937658291557066e-13,1.183912316056121e-13,GaussianWavePacketSlow
128,4.0363807,1.9639660991249697e-13,1.15666455363303e-13,1.181496815259777e-13,GaussianWavePacketSlow
128,4.0472605,1.935576265238437e-13,1.1674556178557782e-13,1.1763673997246065e-13,GaussianWavePacketSlow
128,4.0581402,1.9175394778969681e-13,1.159926646919496e-13,1.1851554893721472e-13,GaussianWavePacketSlow
128,4.0690199,1.9434584150324066e-13,1.1784697566755153e-13,1.207982383555611e-13,GaussianWavePacketSlow
128,4.0798997,1.9440373789925139e-13,1.1671634931329294e-13,1.203136541945687e-13,GaussianWavePacketSlow
128,4.0907794,1.9770361563142827e-13,1.1926318087404286e-13,1.2156700207035728e-13,GaussianWavePacketSlow
128,4.1016591,1.937685038463921e-13,1.1627692217278454e-13,1.2275529315711558e-13,GaussianWavePacketSlow
128,4.1125389,1.947207586144861e-13,1.1802620783919054e-13,1.2384391472400338e-13,GaussianWavePacketSlow
128,4.1234186,1.9565349774347543e-13,1.175682950516413e-13,1.240284764269465e-13,GaussianWavePacketSlow
128,4.1342983,1.936444711178598e-13,1.1856496145122577e-13,1.2377529489088042e-13,GaussianWavePacketSlow
128,4.1451781,1.952969036489449e-13,1.1774091359002814e-13,1.2408308294699008e-13,GaussianWavePacketSlow
128,4.1560578,2.000874509480721e-13,1.1924483752853712e-13,1.2456293049974146e-13,GaussianWavePacketSlow
128,4.1669375,1.9485075445496718e-13,1.1755556922864174e-13,1.2418827088651193e-13,GaussianWavePacketSlow
128,4.1778173,2.0003671028639982e-13,1.1688703661656002e-13,1.2683536404316242e-13,GaussianWavePacketSlow
128,4.188697,1.9791839608179762e-13,1.188964833705175e-13,1.2504122120593573e-13,GaussianWavePacketSlow
128,4.1995767,1.970435533488191e-13,1.1884696243628925e-13,1.2531133493061744e-13,GaussianWavePacketSlow
128,4.2104565,1.9831900878453101e-13,1.1783694679745604e-13,1.269998807114088e-13,GaussianWavePacketSlow
128,4.2213362,1.971934985092738e-13,1.184708255975997e-13,1.2806572937399318e-13,GaussianWavePacketSlow
128,4.2322159,2.040336215952676e-13,1.2024422798607992e-13,1.2835581190040644e-13,GaussianWavePacketSlow
128,4.2430957,2.034630059918885e-13,1.1943121527011914e-13,1.2955100079997065e-13,GaussianWavePacketSlow
128,4.2539754,2.0163081274060526e-13,1.1935319675941344e-13,1.2996824075945865e-13,GaussianWavePacketSlow
128,4.2648551,1.9791893818288386e-13,1.1677346643899217e-13,1.302617342875505e-13,GaussianWavePacketSlow
128,4.2757348,2.0309372673193998e-13,1.1799206224702085e-13,1.3389171092366772e-13,GaussianWavePacketSlow
128,4.2866146,2.0558012757410093e-13,1.191188125785128e-13,1.3196711823630029e-13,GaussianWavePacketSlow
128,4.2974943,2.054301824136462e-13,1.1737232550896456e-13,1.3266712489863608e-13,GaussianWavePacketSlow
128,4.308374,2.082088841615093e-13,1.1683662121553945e-13,1.3453790219473266e-13,GaussianWavePacketSlow
128,4.3192538,2.1041089877382735e-13,1.1695341562402105e-13,1.3650852773465158e-13,GaussianWavePacketSlow
128,4.3301335,2.0949507319872887e-13,1.1486121840979804e-13,1.365984775514523e-13,GaussianWavePacketSlow
128,4.3410132,2.1458507713789654e-13,1.1489650919051242e-13,1.357720529158047e-13,GaussianWavePacketSlow
128,4.351893,2.126761223728013e-13,1.149344291614951e-13,1.3707452192627048e-13,GaussianWavePacketSlow
128,4.3627727,2.157560154841809e-13,1.1353121405228289e-13,1.3994729176512385e-13,GaussianWavePacketSlow
128,4.3736524,2.184938428101413e-13,1.1514338541331916e-13,1.3959691150429445e-13,GaussianWavePacketSlow
128,4.3845322,2.162008636355517e-13,1.1307874938065039e-13,1.3847614461354185e-13,GaussianWavePacketSlow
128,4.3954119,2.1784928461859865e-13,1.1478967461894113e-13,1.3802864016684846e-13,GaussianWavePacketSlow
128,4.4062916,2.18514225810984e-13,1.1201092882536477e-13,1.3848636321901753e-13,GaussianWavePacketSlow
128,4.4171714,2.2256339566456562e-13,1.1232059390648559e-13,1.4200744529943576e-13,GaussianWavePacketSlow
128,4.4280511,2.181544875301533e-13,1.1059286184045541e-13,1.4171820726487094e-13,GaussianWavePacketSlow
128,4.4389308,2.2541289581429202e-13,1.1438140473836458e-13,1.4467282081521984e-13,GaussianWavePacketSlow
128,4.4498106,2.2276668357190665e-13,1.1078379831335959e-13,1.4441315100677777e-13,GaussianWavePacketSlow
128,4.4606903,2.304963945404248e-13,1.1374791896150846e-13,1.4683053221626469e-13,GaussianWavePacketSlow
128,4.47157,2.3011009330636827e-13,1.1223723231194861e-13,1.479293304604973e-13,GaussianWavePacketSlow
128,4.4824498,2.2961417923267335e-13,1.1275972373842949e-13,1.5018454213003472e-13,GaussianWavePacketSlow
128,4.4933295,2.3076831244528417e-13,1.1223455568783529e-13,1.5069037326547604e-13,GaussianWavePacketSlow
128,4.5042092,2.3803940589484096e-13,1.133185342436227e-13,1.5255686796299128e-13,GaussianWavePacketSlow
128,4.515089,2.344818133062643e-13,1.1033995982526191e-13,1.5359770204857737e-13,GaussianWavePacketSlow
128,4.5259687,2.3990466731238507e-13,1.105568680223948e-13,1.551105164449007e-13,GaussianWavePacketSlow
128,4.5368484,2.3812668416972604e-13,1.1113638424798365e-13,1.564804872049991e-13,GaussianWavePacketSlow
128,4.5477282,2.399569258570988e-13,1.1053854500567979e-13,1.5641098984574278e-13,GaussianWavePacketSlow
128,4.5586079,2.399194124619309e-13,1.0954529384293865e-13,1.5656762995461262e-13,GaussianWavePacketSlow
128,4.5694876,2.3897745761447547e-13,1.0989597903562909e-13,1.5960209160683326e-13,GaussianWavePacketSlow
128,4.5803674,2.4524197776709666e-13,1.1167980331749233e-13,1.6177925427247888e-13,GaussianWavePacketSlow
128,4.5912471,2.4312312146140824e-13,1.1173864330820631e-13,1.599716588579839e-13,GaussianWavePacketSlow
128,4.6021268,2.419238854384221e-13,1.105991248020674e-13,1.5956889807969626e-13,GaussianWavePacketSlow
128,4.6130066,2.404859080970545e-13,1.1169759778564825e-13,1.60416774671766e-13,GaussianWavePacketSlow
128,4.6238863,2.4317147687830115e-13,1.1209765483476825e-13,1.6270467503680388e-13,GaussianWavePacketSlow
128,4.634766,2.413156480196577e-13,1.1302726671811627e-13,1.5968584961278953e-13,GaussianWavePacketSlow
128,4.6456458,2.390057552911773e-13,1.1055338417588273e-13,1.6039049970974217e-13,GaussianWavePacketSlow
128,4.6565255,2.3985067404419524e-13,1.1270510620695757e-13,1.5908989078362856e-13,GaussianWavePacketSlow
128,4.6674052,2.412190456060892e-13,1.1291008818019311e-13,1.5954826435710112e-13,GaussianWavePacketSlow
128,4.6782849,2.387301510989315e-13,1.1306464119988092e-13,1.6019712208788404e-13,GaussianWavePacketSlow
128,4.6891647,2.384273334321563e-13,1.1135932621814185e-13,1.584215343543999e-13,GaussianWavePacketSlow
